,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,Month,Day,Hour,Daylight
20080,1.1765555822256006,1.4784745843848426,1.0492362561675688,-2.2792803394015624,-0.6013587439322384,2.301186642943781,0.4408821325638033,0.0031770399781740353,-0.5243814105058349,0.7823670066857642
14728,0.08250506804265136,-0.17715727644631732,1.0492362561675688,0.352720052870766,0.4827128275927216,-1.7350227014206834,-0.3869918237711159,-1.1420248071197452,-1.1216190823662457,-0.41160071268557885
31021,-0.732326546480171,-0.5082836486125493,-0.23817944638707902,0.7397789340872849,1.6328331653198576,-0.804651600838724,1.2687560888987226,-0.7984642529903695,-0.8230002464360403,-0.25542735791839777
18349,-0.2962897563518219,-1.0049732068618973,0.12965361148566817,1.0494260390605001,0.10707823759928252,-0.49268740390768134,0.4408821325638033,0.6902981482369256,-0.5243814105058349,0.9747543498418528
18896,-0.036878488884575934,-0.17715727644631732,-0.23817944638707902,1.0107201509388481,-1.043326384630876,0.7496478936053206,0.4408821325638033,0.46125777881734176,0.37147509728478134,0.9902624936254341
24429,-0.9201853567800724,-1.5016627651112453,1.0492362561675688,-0.7697507026571387,0.578800989614252,0.43768369667427787,0.4408821325638033,-1.714625730668705,-1.420237918296451,-0.905268660715462
994,1.2417146256836296,0.4850954678861466,0.4974866693584154,-0.343985933318968,0.1563542181231445,0.1284802448488196,-1.2148657801060352,1.1483788870760934,-0.8230002464360403,0.41313181153961936
7279,1.6635006759085031,1.1473482122186105,0.12965361148566817,-0.49880948580557555,-0.06330294121207036,0.1284802448488196,-1.2148657801060352,-1.714625730668705,0.37147509728478134,0.9293022413336981
13318,0.3313701904660257,0.4850954678861466,0.4974866693584154,-0.343985933318968,-0.45788983140699463,-0.49268740390768134,-0.3869918237711159,-0.5694238835707857,-1.1216190823662457,-0.4120876178470242
28365,-1.2533300122594297,-1.6672259511943612,-0.7899290331962325,1.0494260390605001,-1.0978142477101462,-1.1138550526641824,1.2687560888987226,0.34673759410754984,0.9687127691451922,-0.02023341894150582
1243,1.8003316795938635,1.3129113983017264,0.8653197272311626,-0.26657415707566423,2.2099307064550855,0.7496478936053206,-1.2148657801060352,1.0338587023663015,0.07285626135457593,1.341944738263426
14671,0.2540815864192947,0.8162218400523786,0.31357014042207443,0.5462494934790255,1.9450723111393284,0.7496478936053206,-0.3869918237711159,-1.1420248071197452,0.37147509728478134,1.1108580208770111
19200,0.9380872260211142,0.15396909571991466,0.31357014042207443,-0.7310448145354869,-0.6195529521256644,1.3708155423618216,0.4408821325638033,0.34673759410754984,-0.22576257457562948,1.6067515583243788
31363,-1.1236094406433084,-1.6672259511943612,-1.7095116778781332,0.7397789340872849,1.61065897408412,0.43768369667427787,1.2687560888987226,-1.1420248071197452,0.6700939332149868,0.45057619873164917
28945,0.7482864909964204,0.6506586539692626,-4.1004265540510225,-1.1955154719953096,0.9903501884895056,6.028192535482787,1.2687560888987226,0.11769722468796597,0.6700939332149868,0.2864238995357461
22340,-0.8000549057279249,0.3195322818030306,-0.6060125042598262,0.4688377172357217,-0.9813523629720191,-0.49268740390768134,0.4408821325638033,-0.7984642529903695,0.6700939332149868,0.46926935244382645
14910,-0.5662172930979429,-0.01159409036320134,0.31357014042207443,1.088131927182152,-0.3969581862592194,-1.1138550526641824,-0.3869918237711159,-1.1420248071197452,1.2673316050753975,-0.9766825778606316
10195,-0.9346452270385254,-1.3360995790281291,-0.05426291745067276,1.088131927182152,-0.025872148314136836,-0.804651600838724,-0.3869918237711159,0.6902981482369256,-1.420237918296451,-0.8775056394267308
